iter,prompt_id,R_total,R_syn,s2_JS,s3_EV,R_opt,parsed_ok,js_ok,ev_ok,opt_ran,run_id,method
5,p019,0.7588489235792542,1.0,0.6080671533775447,0.744331211621823,0.9495708127284757,True,True,True,True,run_2,Vista
6,p019,0.9033456581220147,1.0,0.8112631745821174,0.9219450372589255,0.9140090410127267,True,True,True,True,run_2,Vista
7,p019,0.8784513638039058,1.0,0.837007960901599,0.7362355844085604,1.0,True,True,True,True,run_2,Vista
0,p020,0.22846631311518334,1.0,0.24634332714770937,0.0,,True,False,False,False,run_2,Vista
1,p020,0.2360178627207668,1.0,0.21378355380010733,0.0,,True,False,False,False,run_2,Vista
2,p020,0.28804014948000073,1.0,0.33840698216710924,0.0,,True,False,False,False,run_2,Vista
3,p020,0.0014409450383050487,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
4,p020,0.6719756300156536,1.0,0.5117262488489291,0.6008139337639462,0.5928169515569297,True,True,True,True,run_2,Vista
5,p020,0.692995213094893,1.0,0.6241409435027764,0.5627796316113759,0.7749310372722477,True,True,True,True,run_2,Vista
6,p020,0.7195807885113616,1.0,0.6304650546950472,0.5577683374652036,0.6502958409232655,True,True,True,True,run_2,Vista
7,p020,0.6689189521476632,1.0,0.6754770764535397,0.7341188148577836,,True,True,True,False,run_2,Vista
0,p021,0.26279886368607697,1.0,0.24991937473767628,0.0,,True,False,False,False,run_2,Vista
1,p021,0.26802280405529133,1.0,0.338039912229473,0.0,,True,False,False,False,run_2,Vista
2,p021,0.2877936098749318,1.0,0.4172227056944651,0.0,,True,False,False,False,run_2,Vista
3,p021,0.5438842534385228,1.0,0.5113968024370508,0.5336396224125499,,True,True,False,False,run_2,Vista
4,p021,0.6762822626849918,1.0,0.5826777641258508,0.6053953197659744,0.5382861254680269,True,True,True,True,run_2,Vista
5,p021,0.7928343770541609,1.0,0.6496051581047183,0.6758161633543746,0.8538003827250559,True,True,True,True,run_2,Vista
6,p021,0.915344373227474,1.0,0.8271395869559859,0.866866292086182,0.9180985058956186,True,True,True,True,run_2,Vista
7,p021,0.8407788909164744,1.0,0.8159298873041759,0.809758070307455,0.8083676345116807,True,True,True,True,run_2,Vista
0,p022,0.2220350330378544,1.0,0.25099910855903784,0.0,,True,False,False,False,run_2,Vista
1,p022,0.2560978416128436,1.0,0.30923269889044225,0.0,,True,False,False,False,run_2,Vista
2,p022,0.3544206080265433,1.0,0.43233776450958183,0.0,,True,False,False,False,run_2,Vista
3,p022,0.6905550918363189,1.0,0.5280542014135764,0.6256415974964408,0.3939711625615011,True,True,True,True,run_2,Vista
4,p022,0.3069341139803161,1.0,0.46538736160752614,0.0,,True,False,False,False,run_2,Vista
5,p022,0.732985386683346,1.0,0.5345309665712841,0.6314444307955294,0.6444530485306637,True,True,True,True,run_2,Vista
6,p022,0.5184243560751897,1.0,0.5689267900569719,0.539097367674016,,True,True,False,False,run_2,Vista
7,p022,0.8628946120897804,1.0,0.6630650258091232,0.9495239997735265,0.9070828797702953,True,True,True,True,run_2,Vista
0,p023,0.22761361343336292,1.0,0.2955793506267884,0.0,,True,False,False,False,run_2,Vista
1,p023,0.2644473852150083,1.0,0.28328379189952596,0.0,,True,False,False,False,run_2,Vista
2,p023,0.2616644915290138,1.0,0.3549118605905513,0.0,,True,False,False,False,run_2,Vista
3,p023,0.2643584366673858,1.0,0.34290302477315865,0.0,,True,False,False,False,run_2,Vista
4,p023,0.7490633925009738,1.0,0.5253206110908895,0.7113609443126467,0.591835002970534,True,True,True,True,run_2,Vista
5,p023,0.5102239503722631,1.0,0.5698286820403227,0.5441181532374137,,True,True,False,False,run_2,Vista
6,p023,0.5834910372540454,1.0,0.6325919008280646,0.5351720051340696,,True,True,False,False,run_2,Vista
7,p023,0.8110595616456673,1.0,0.602940001075524,0.777265279273902,0.7490085265044394,True,True,True,True,run_2,Vista
0,p024,0.2201021174353627,1.0,0.21822278794431757,0.0,,True,False,False,False,run_2,Vista
1,p024,0.27336049117336136,1.0,0.3742425916239622,0.0,,True,False,False,False,run_2,Vista
2,p024,0.2745208467930198,1.0,0.4278456097201873,0.0,,True,False,False,False,run_2,Vista
3,p024,0.007232571863875694,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
4,p024,0.290791981550893,1.0,0.4517858727775713,0.0,,True,False,False,False,run_2,Vista
5,p024,0.3352030969931406,1.0,0.4728759305300037,0.0,,True,False,False,False,run_2,Vista
6,p024,0.6873112364377727,1.0,0.5558069611897358,0.6486507834495672,0.7379126187572326,True,True,True,True,run_2,Vista
7,p024,0.7526179927244715,1.0,0.6424152814527222,0.7005182914963165,0.8637858554845816,True,True,True,True,run_2,Vista
0,p025,0.2592388153013607,1.0,0.27345183758712643,0.0,,True,False,False,False,run_2,Vista
1,p025,0.28750860745707457,1.0,0.4146965706109601,0.0,,True,False,False,False,run_2,Vista
2,p025,0.44982229814701247,1.0,0.551844491300054,0.36688670590396755,,True,True,False,False,run_2,Vista
3,p025,0.30504444250059704,1.0,0.4779478611567529,0.0,,True,False,False,False,run_2,Vista
4,p025,0.7127943127772175,1.0,0.6634745242555914,0.6207964547504273,0.5589900464216121,True,True,True,True,run_2,Vista
5,p025,0.762920102692248,1.0,0.5835374212296424,0.6802011882759547,0.6491956052171078,True,True,True,True,run_2,Vista
6,p025,0.6322291641109034,1.0,0.6969711092279833,0.8117919382418533,,True,True,True,False,run_2,Vista
7,p025,0.9607050281750436,1.0,0.8701443248524389,1.0,1.0,True,True,True,True,run_2,Vista
0,p026,0.2741830406809133,1.0,0.3474419179227278,0.0,,True,False,False,False,run_2,Vista
1,p026,0.3272785303501274,1.0,0.45747657555811516,0.0,,True,False,False,False,run_2,Vista
2,p026,0.5341859872560528,1.0,0.571149245363284,0.5120628928877256,,True,True,False,False,run_2,Vista
3,p026,0.5730870426829267,1.0,0.5556739893949089,0.5476216325838212,,True,True,False,False,run_2,Vista
4,p026,0.7484516658324711,1.0,0.5904347231872852,0.7014109285269856,0.6452243082921312,True,True,True,True,run_2,Vista
5,p026,0.8881981487934831,1.0,0.7241000547171935,0.9002218262133119,0.8101062773230499,True,True,True,True,run_2,Vista
6,p026,0.9037565141751538,1.0,0.7599030171053321,0.8805888980389016,1.0,True,True,True,True,run_2,Vista
7,p026,0.7807444400824955,1.0,0.7085001672946599,0.7678904484947873,0.8968954800569406,True,True,True,True,run_2,Vista
0,p027,0.2923533500468008,1.0,0.3004127031945784,0.0,,True,False,False,False,run_2,Vista
1,p027,0.28352350957905387,1.0,0.40032589277674574,0.0,,True,False,False,False,run_2,Vista
2,p027,0.020448580765689006,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
3,p027,0.5628400831352482,1.0,0.5511519320844368,0.6001613525159626,,True,True,True,False,run_2,Vista
4,p027,0.7702775057100887,1.0,0.7641019877208792,0.8387140865970028,,True,True,True,False,run_2,Vista
5,p027,0.8080969098684516,1.0,0.723785062617083,0.7362569516558967,0.7198447817815787,True,True,True,True,run_2,Vista
6,p027,0.830058687542287,1.0,0.7390983658684516,0.8512574426976173,0.7578718254461481,True,True,True,True,run_2,Vista
7,p027,0.9586029307219546,1.0,0.7948600075690299,1.0,1.0,True,True,True,True,run_2,Vista
0,p028,0.20689568976831035,1.0,0.28461859465284606,0.0,,True,False,False,False,run_2,Vista
1,p028,0.3046398013206844,1.0,0.35825909763554875,0.0,,True,False,False,False,run_2,Vista
2,p028,0.22874820030709087,1.0,0.2742418953444762,0.0,,True,False,False,False,run_2,Vista
3,p028,0.2744462231416852,1.0,0.31222312354502696,0.0,,True,False,False,False,run_2,Vista
4,p028,0.29429526630316666,1.0,0.44238482164763687,0.0,,True,False,False,False,run_2,Vista
5,p028,0.244489882484404,1.0,0.3223703486878996,0.0,,True,False,False,False,run_2,Vista
6,p028,0.7182922522333863,1.0,0.5601866673100901,0.6098214321031956,0.70565196747867,True,True,True,True,run_2,Vista
7,p028,0.7707611295093215,1.0,0.6393026100395708,0.7166168455304333,0.8387647301183362,True,True,True,True,run_2,Vista
0,p029,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
1,p029,0.3060209555739109,1.0,0.36980649630490764,0.0,,True,False,False,False,run_2,Vista
2,p029,0.2838050605275462,1.0,0.3530868145759275,0.0,,True,False,False,False,run_2,Vista
3,p029,0.25937825428556177,1.0,0.4543056905005121,0.0,,True,False,False,False,run_2,Vista
4,p029,0.3068231743079129,1.0,0.4986542445813596,0.0,,True,False,False,False,run_2,Vista
5,p029,0.5166406606300752,1.0,0.5386728168273056,0.49015394016064984,,True,True,False,False,run_2,Vista
6,p029,0.6377658358403933,1.0,0.6345212203743584,0.7589193249672638,,True,True,True,False,run_2,Vista
7,p029,0.8187352105348086,1.0,0.5845074218400799,0.8209221982944435,0.8211885349711721,True,True,True,True,run_2,Vista
0,p030,0.2573249352598943,1.0,0.24975353045046528,0.0,,True,False,False,False,run_2,Vista
1,p030,0.24661870384372864,1.0,0.26025435241780903,0.0,,True,False,False,False,run_2,Vista
2,p030,0.2989737589198084,1.0,0.4501676551214085,0.0,,True,False,False,False,run_2,Vista
3,p030,0.28824582449701547,1.0,0.4263561903184724,0.0,,True,False,False,False,run_2,Vista
4,p030,0.7450979331470735,1.0,0.6846324319148608,0.6207646305239594,0.6080866426233386,True,True,True,True,run_2,Vista
5,p030,0.6759794038252109,1.0,0.5210114641495127,0.6394290817995882,0.6466241781950252,True,True,True,True,run_2,Vista
6,p030,0.6421775655431771,1.0,0.6085025824496183,0.725528458062916,,True,True,True,False,run_2,Vista
7,p030,0.7664260189781248,1.0,0.6694500180246462,0.7043540235756249,0.830401210399076,True,True,True,True,run_2,Vista
0,p031,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
1,p031,0.29589779833506724,1.0,0.3391575130525773,0.0,,True,False,False,False,run_2,Vista
2,p031,0.26232731540016574,1.0,0.4547670077436345,0.0,,True,False,False,False,run_2,Vista
3,p031,0.24204126674165996,1.0,0.2455424040886836,0.0,,True,False,False,False,run_2,Vista
4,p031,0.313995998136614,1.0,0.4533490765607785,0.0,,True,False,False,False,run_2,Vista
5,p031,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
6,p031,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
7,p031,0.8218190849691572,1.0,0.6740244669875411,0.7414781282490868,0.9800336498422682,True,True,True,True,run_2,Vista
0,p032,0.23649324387670914,1.0,0.15412100273755835,0.0,,True,False,False,False,run_2,Vista
1,p032,0.3005527619822484,1.0,0.48177962172578226,0.0,,True,False,False,False,run_2,Vista
2,p032,0.29116599668726195,1.0,0.464798561495944,0.0,,True,False,False,False,run_2,Vista
3,p032,0.28828015713215943,1.0,0.44110621416742213,0.0,,True,False,False,False,run_2,Vista
4,p032,0.5760719895745142,1.0,0.6428977952751945,0.4919329091816462,,True,True,False,False,run_2,Vista
5,p032,0.7392802129464832,1.0,0.5431041544992217,0.6228836784684075,0.8175974770775204,True,True,True,True,run_2,Vista
6,p032,0.5862976191668826,1.0,0.5937106546564828,0.6522309315532819,,True,True,True,False,run_2,Vista
7,p032,0.890150160067675,1.0,0.7267464891565557,0.9902065747776881,0.9126366443640617,True,True,True,True,run_2,Vista
0,p033,0.2585298123564663,1.0,0.43452176791900626,0.0,,True,False,False,False,run_2,Vista
1,p033,0.24666298962938965,1.0,0.36068638054076974,0.0,,True,False,False,False,run_2,Vista
2,p033,0.5415478652630573,1.0,0.5721508425076985,0.5815237955274486,,True,True,True,False,run_2,Vista
3,p033,0.32485230346902116,1.0,0.4431168067790111,0.0,,True,False,False,False,run_2,Vista
4,p033,0.7349320243202435,1.0,0.5246216425772288,0.6815301216614107,0.6526026907364209,True,True,True,True,run_2,Vista
5,p033,0.6291565716185785,1.0,0.6471967407264864,0.7256524549330928,,True,True,True,False,run_2,Vista
6,p033,0.9321837918414562,1.0,0.7876312586017621,0.9255514165468346,0.8711690117966873,True,True,True,True,run_2,Vista
7,p033,0.9490298988796733,1.0,0.892705834285626,0.9456252549263733,0.8526792500928737,True,True,True,True,run_2,Vista
0,p034,0.25166974648695944,1.0,0.33432336205550606,0.0,,True,False,False,False,run_2,Vista
1,p034,0.3184241543403997,1.0,0.4424230679066269,0.0,,True,False,False,False,run_2,Vista
2,p034,0.4261238950658531,1.0,0.5008785166267331,0.3444481460747266,,True,True,False,False,run_2,Vista
3,p034,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
4,p034,0.30798458019574315,1.0,0.465842540362287,0.0,,True,False,False,False,run_2,Vista
5,p034,0.7341151487048553,1.0,0.5194994134347738,0.7739474671431561,0.7632883084861388,True,True,True,True,run_2,Vista
6,p034,0.7874977066092692,1.0,0.7050498510709851,0.7181145485589878,0.8261900185267927,True,True,True,True,run_2,Vista
7,p034,0.840917893545848,1.0,0.7683057059116419,0.7854421586877032,0.822867857503702,True,True,True,True,run_2,Vista
0,p035,0.2505730519506135,1.0,0.26036871710630655,0.0,,True,False,False,False,run_2,Vista
1,p035,0.2962888379576567,1.0,0.26567113375340234,0.0,,True,False,False,False,run_2,Vista
2,p035,0.2640454954299104,1.0,0.4748271915604554,0.0,,True,False,False,False,run_2,Vista
3,p035,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
4,p035,0.5078888005559888,1.0,0.5570544492308381,0.43834715664813323,,True,True,False,False,run_2,Vista
5,p035,0.7391964497141842,1.0,0.5221878627327309,0.7273821768747394,0.8568142922478662,True,True,True,True,run_2,Vista
6,p035,0.7086367541115982,1.0,0.6148268901036118,0.7600693538715037,0.5757633106522292,True,True,True,True,run_2,Vista
7,p035,0.8877671592903116,1.0,0.8515862042610998,0.8449943286644795,0.849095668509356,True,True,True,True,run_2,Vista
0,p036,0.24518075009609247,1.0,0.3493922665631784,0.0,,True,False,False,False,run_2,Vista
1,p036,0.29350772028638356,1.0,0.39843565988322793,0.0,,True,False,False,False,run_2,Vista
2,p036,0.47684118543644055,1.0,0.5180999347288991,0.3506745576907637,,True,True,False,False,run_2,Vista
3,p036,0.5021746270914216,1.0,0.5060491212306492,0.5374636622635613,,True,True,False,False,run_2,Vista
4,p036,0.6903296730645931,1.0,0.5406110808297931,0.6328732124449233,0.5191488156207227,True,True,True,True,run_2,Vista
5,p036,0.7750522450168539,1.0,0.6283084770817559,0.7462738041526076,0.6767254607883499,True,True,True,True,run_2,Vista
6,p036,0.7687318692867308,1.0,0.6987381002354845,0.7009085780997356,0.796130471794517,True,True,True,True,run_2,Vista
7,p036,0.7085738499157499,1.0,0.733010372883873,0.7765081648949533,,True,True,True,False,run_2,Vista
0,p037,0.2162549662835789,1.0,0.1353876742292319,0.0,,True,False,False,False,run_2,Vista
1,p037,0.2506798106586429,1.0,0.3164124592119289,0.0,,True,False,False,False,run_2,Vista
2,p037,0.21771908244769245,1.0,0.20962252432629572,0.0,,True,False,False,False,run_2,Vista
3,p037,0.24432349982795035,1.0,0.3484448705172425,0.0,,True,False,False,False,run_2,Vista
4,p037,0.30857499818238543,1.0,0.4152245515736025,0.0,,True,False,False,False,run_2,Vista
5,p037,0.2811565706344644,1.0,0.4074692141872738,0.0,,True,False,False,False,run_2,Vista
6,p037,0.3226298135055606,1.0,0.4857678685395296,0.0,,True,False,False,False,run_2,Vista
7,p037,0.029093321987492878,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
0,p038,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
1,p038,0.25671541509227935,1.0,0.26645906012597886,0.0,,True,False,False,False,run_2,Vista
2,p038,0.03911716350691178,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
3,p038,0.015105180102333325,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
4,p038,0.6664841684554806,1.0,0.5317523553065403,0.5714061105690997,0.5839576474236357,True,True,True,True,run_2,Vista
5,p038,0.4982968004154197,1.0,0.5273839639597561,0.36712516532448314,,True,True,False,False,run_2,Vista
6,p038,0.8457193231284486,1.0,0.7252027573013726,0.737931753093733,0.6740040386199556,True,True,True,True,run_2,Vista
7,p038,0.7856245861113406,1.0,0.7989500512467224,0.7002354957017928,0.9356621984244546,True,True,True,True,run_2,Vista
0,p039,0.27066518723154276,1.0,0.39059630419580166,0.0,,True,False,False,False,run_2,Vista
1,p039,0.25588519908961715,1.0,0.2600610052750541,0.0,,True,False,False,False,run_2,Vista
2,p039,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
3,p039,0.29351000742848493,1.0,0.4589268515196031,0.0,,True,False,False,False,run_2,Vista
4,p039,0.518298850319185,1.0,0.575334194395988,0.5246804966136267,,True,True,False,False,run_2,Vista
5,p039,0.2857221870956316,1.0,0.47543585605074257,0.0,,True,False,False,False,run_2,Vista
6,p039,0.7730247739032301,1.0,0.6065203603363646,0.7706169151621993,0.6697858540839077,True,True,True,True,run_2,Vista
7,p039,0.8034360176950452,1.0,0.6904650320857239,0.7684558113937727,0.8683071208386842,True,True,True,True,run_2,Vista
0,p040,0.28294063397979957,1.0,0.3013438346763727,0.0,,True,False,False,False,run_2,Vista
1,p040,0.24411982782280597,1.0,0.2428170463469963,0.0,,True,False,False,False,run_2,Vista
2,p040,0.28107139104717177,1.0,0.4093345661779562,0.0,,True,False,False,False,run_2,Vista
3,p040,0.5206991102620807,1.0,0.5663643945345924,0.5046105270955611,,True,True,False,False,run_2,Vista
4,p040,0.5433704730686911,1.0,0.5553781645086711,0.493140084577931,,True,True,False,False,run_2,Vista
5,p040,0.5893078399507508,1.0,0.6770648225893104,0.48231392942722917,,True,True,False,False,run_2,Vista
6,p040,0.8600818503732374,1.0,0.7176845610267057,0.8260229525559866,0.9058894557309656,True,True,True,True,run_2,Vista
7,p040,0.9446991155457575,1.0,0.885135523118821,0.9643868252878148,1.0,True,True,True,True,run_2,Vista
0,p041,0.2670033690924895,1.0,0.3530190801283602,0.0,,True,False,False,False,run_2,Vista
1,p041,0.24791227088955686,1.0,0.4273003031165903,0.0,,True,False,False,False,run_2,Vista
2,p041,0.3096054307160765,1.0,0.4251749722114857,0.0,,True,False,False,False,run_2,Vista
3,p041,0.4600125921654273,1.0,0.5481794994214154,0.31499385789771084,,True,True,False,False,run_2,Vista
4,p041,0.7584481683475637,1.0,0.5600899449822697,0.7068083603524608,0.6599334595175438,True,True,True,True,run_2,Vista
5,p041,0.688547370917795,1.0,0.569551353167718,0.6145741782979848,0.6939752819647521,True,True,True,True,run_2,Vista
6,p041,0.809117221200168,1.0,0.6593110977171278,0.8008773132038676,0.7248801197245972,True,True,True,True,run_2,Vista
7,p041,0.8674925672488099,1.0,0.8508414519784175,0.7813339616868038,0.9648409727772242,True,True,True,True,run_2,Vista
0,p042,0.2628532691084229,1.0,0.39321667518580566,0.0,,True,False,False,False,run_2,Vista
1,p042,0.2586652175092072,1.0,0.417349951204417,0.0,,True,False,False,False,run_2,Vista
2,p042,0.26949331926472336,1.0,0.3727155497790068,0.0,,True,False,False,False,run_2,Vista
3,p042,0.4918821673158373,1.0,0.5235608804550185,0.4225635173558854,,True,True,False,False,run_2,Vista
4,p042,0.6864828303661249,1.0,0.5586963314530662,0.581780233185342,0.6036770107246252,True,True,True,True,run_2,Vista
5,p042,0.7584752094158982,1.0,0.6387521805289523,0.718872914858165,0.6988959296785898,True,True,True,True,run_2,Vista
6,p042,0.8627251163582139,1.0,0.6491103269515782,0.9019177519944115,0.9640683429952408,True,True,True,True,run_2,Vista
7,p042,0.9692933736032293,1.0,0.8483980914849606,1.0,0.9528632170329063,True,True,True,True,run_2,Vista
0,p043,0.27593034084368995,1.0,0.34877035036142856,0.0,,True,False,False,False,run_2,Vista
1,p043,0.2822744283597495,1.0,0.37643555380409494,0.0,,True,False,False,False,run_2,Vista
2,p043,0.30811193234565,1.0,0.4341786248630781,0.0,,True,False,False,False,run_2,Vista
3,p043,0.3193874180566483,1.0,0.3994583425307517,0.0,,True,False,False,False,run_2,Vista
4,p043,0.5845841213457048,1.0,0.5481025848662398,0.5861600791435797,,True,True,True,False,run_2,Vista
5,p043,0.797916568976471,1.0,0.6977551181583437,0.754223691540031,0.7935164767360798,True,True,True,True,run_2,Vista
6,p043,0.8252978158875349,1.0,0.7712612985218855,0.7863807418480568,0.7671466544792277,True,True,True,True,run_2,Vista
7,p043,0.8938855283878724,1.0,0.8597976167471693,0.8538323441645695,1.0,True,True,True,True,run_2,Vista
0,p044,0.2899143075175593,1.0,0.3807239838300495,0.0,,True,False,False,False,run_2,Vista
1,p044,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
2,p044,0.27940108454827345,1.0,0.38031262234728713,0.0,,True,False,False,False,run_2,Vista
3,p044,0.49922397151072123,1.0,0.5072259795532954,0.5166464645129615,,True,True,False,False,run_2,Vista
4,p044,0.7109985187310276,1.0,0.547987514235982,0.6312994591246852,0.7170324183511502,True,True,True,True,run_2,Vista
5,p044,0.6421753880166494,1.0,0.6005925874630076,0.7375791848371889,,True,True,True,False,run_2,Vista
6,p044,0.8889794937165851,1.0,0.7035680575009661,0.9262985116450054,0.8451785896943174,True,True,True,True,run_2,Vista
7,p044,0.9258486779606647,1.0,0.7866189955344337,1.0,1.0,True,True,True,True,run_2,Vista
0,p045,0.23886362555323054,1.0,0.19308076073797825,0.0,,True,False,False,False,run_2,Vista
1,p045,0.23920924525253728,1.0,0.2647316859144795,0.0,,True,False,False,False,run_2,Vista
2,p045,0.27608706642432795,1.0,0.39423672982801566,0.0,,True,False,False,False,run_2,Vista
3,p045,0.4986325450077043,1.0,0.553869761556671,0.4334986266982865,,True,True,False,False,run_2,Vista
4,p045,0.7076576168946607,1.0,0.507963518792586,0.6360833017072048,0.6103086958572301,True,True,True,True,run_2,Vista
5,p045,0.6659893299001916,1.0,0.6574297457531592,0.7640299180306975,,True,True,True,False,run_2,Vista
6,p045,0.8565329811370546,1.0,0.8373581909013605,0.8071902093988133,0.9325951308382282,True,True,True,True,run_2,Vista
7,p045,0.8445242889875554,1.0,0.7426376517213491,0.7334069619859196,0.8394957855386591,True,True,True,True,run_2,Vista
0,p046,0.2729457167346304,1.0,0.32733209337504354,0.0,,True,False,False,False,run_2,Vista
1,p046,0.2719310044686019,1.0,0.37315337344283495,0.0,,True,False,False,False,run_2,Vista
2,p046,0.28783576801132094,1.0,0.4033005757375589,0.0,,True,False,False,False,run_2,Vista
3,p046,0.6265251884577852,1.0,0.5107353330836332,0.5558992460459964,0.598187244310213,True,True,True,True,run_2,Vista
4,p046,0.7653483604362409,1.0,0.5411013399560004,0.7883537989153608,0.7364456711664393,True,True,True,True,run_2,Vista
5,p046,0.7211127838915873,1.0,0.6676311088656262,0.6679232246855086,0.5330960432312373,True,True,True,True,run_2,Vista
6,p046,0.9280727798318489,1.0,0.8366277835029883,1.0,0.8878267211842772,True,True,True,True,run_2,Vista
7,p046,0.997250676778996,1.0,0.9701101533316013,0.9549912330221676,0.9530328939269658,True,True,True,True,run_2,Vista
0,p047,0.24392003384968466,1.0,0.19450486235211412,0.0,,True,False,False,False,run_2,Vista
1,p047,0.23848096531400756,1.0,0.3686884912739805,0.0,,True,False,False,False,run_2,Vista
2,p047,0.30334590473325956,1.0,0.4277900048747463,0.0,,True,False,False,False,run_2,Vista
3,p047,0.26354671114504147,1.0,0.3174578965974254,0.0,,True,False,False,False,run_2,Vista
4,p047,0.5629472897295154,1.0,0.5588331545679611,0.5602373038265297,,True,True,True,False,run_2,Vista
5,p047,0.7817947739121989,1.0,0.5921650987389263,0.786490694978637,0.7719586385741593,True,True,True,True,run_2,Vista
6,p047,0.8325098877503879,1.0,0.7312207665926844,0.8513015988141399,0.7394718740550522,True,True,True,True,run_2,Vista
7,p047,0.7648805055660182,1.0,0.6607471399639214,0.672228771160227,0.8197609886568715,True,True,True,True,run_2,Vista
0,p048,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
1,p048,0.25574573238458753,1.0,0.29931847933585604,0.0,,True,False,False,False,run_2,Vista
2,p048,0.29383648839835896,1.0,0.4095116395629316,0.0,,True,False,False,False,run_2,Vista
3,p048,0.28728822183142677,1.0,0.3689187681445103,0.0,,True,False,False,False,run_2,Vista
4,p048,0.5969058316791614,1.0,0.6231414056310202,0.7108451134392169,,True,True,True,False,run_2,Vista
5,p048,0.7266196385483782,1.0,0.6759267451804135,0.6124871198543769,0.5095703724246556,True,True,True,True,run_2,Vista
6,p048,0.7216050584909666,1.0,0.7201124495279102,0.9515303987641344,,True,True,True,False,run_2,Vista
7,p048,0.886002116661564,1.0,0.7806695128317384,0.8452142185586983,0.9251975448948034,True,True,True,True,run_2,Vista
0,p049,0.21979956974744969,1.0,0.16631338322776004,0.0,,True,False,False,False,run_2,Vista
1,p049,0.29628850780009813,1.0,0.33725381660583587,0.0,,True,False,False,False,run_2,Vista
2,p049,0.24222954356662924,1.0,0.15730651484585018,0.0,,True,False,False,False,run_2,Vista
3,p049,0.2856318262275327,1.0,0.4726265400549777,0.0,,True,False,False,False,run_2,Vista
4,p049,0.28038381729137485,1.0,0.39365893352511716,0.0,,True,False,False,False,run_2,Vista
5,p049,0.7059148312607795,1.0,0.6288588968022596,0.6649644340636187,0.4780644847721024,True,True,True,True,run_2,Vista
6,p049,0.709918513738334,1.0,0.5736631065150991,0.6493139907199554,0.6720543041429068,True,True,True,True,run_2,Vista
7,p049,0.8224601082467597,1.0,0.6333649076777028,0.8035785307696512,0.8445523395363922,True,True,True,True,run_2,Vista
0,p050,0.28127127853689415,1.0,0.361178436309294,0.0,,True,False,False,False,run_2,Vista
1,p050,0.3196219338824777,1.0,0.48927059949255,0.0,,True,False,False,False,run_2,Vista
2,p050,0.24850669303594516,1.0,0.30843674552064093,0.0,,True,False,False,False,run_2,Vista
3,p050,0.453374135239951,1.0,0.5643900986686841,0.33609453084097535,,True,True,False,False,run_2,Vista
4,p050,0.7679776644144055,1.0,0.7030197070541986,0.7029232696474725,0.5981989370041474,True,True,True,True,run_2,Vista
5,p050,0.0,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
6,p050,0.8291976019892623,1.0,0.7699253535102127,0.8407418243707504,0.9509163452299371,True,True,True,True,run_2,Vista
7,p050,0.8992315114947828,1.0,0.7596182584241624,0.9769915298946519,0.8390429234341801,True,True,True,True,run_2,Vista
0,p051,0.259993881647887,1.0,0.2962996281146414,0.0,,True,False,False,False,run_2,Vista
1,p051,0.2775835704965104,1.0,0.3897166885955905,0.0,,True,False,False,False,run_2,Vista
2,p051,0.2455825539243352,1.0,0.22381764895545483,0.0,,True,False,False,False,run_2,Vista
3,p051,0.32794121158144834,1.0,0.4540327854057674,0.0,,True,False,False,False,run_2,Vista
4,p051,0.7498967560236863,1.0,0.6097270217950087,0.7723493126801318,0.6513475534050558,True,True,True,True,run_2,Vista
5,p051,0.8826016231356513,1.0,0.662857786691301,0.9866743844944307,0.7406649031082166,True,True,True,True,run_2,Vista
6,p051,0.7994500649429903,1.0,0.6532023735090075,0.7229114343555672,0.9305448387995479,True,True,True,True,run_2,Vista
7,p051,0.90924937318044,1.0,0.7629675750479159,0.9058684594932629,0.9417440791694439,True,True,True,True,run_2,Vista
0,p052,0.2293661728544338,1.0,0.16072403379466385,0.0,,True,False,False,False,run_2,Vista
1,p052,0.2246642407452068,1.0,0.20010571899067095,0.0,,True,False,False,False,run_2,Vista
2,p052,0.2600877425882724,1.0,0.28796442953943147,0.0,,True,False,False,False,run_2,Vista
3,p052,0.25380293892859074,1.0,0.2339394853620481,0.0,,True,False,False,False,run_2,Vista
4,p052,1.4477022495899665e-05,-1.0,0.0,0.0,,False,False,False,False,run_2,Vista
5,p052,0.7543791056271197,1.0,0.5486215963718722,0.678878601938594,0.7646383509153585,True,True,True,True,run_2,Vista
